timestamp,buyer,seller,symbol,currency,price,quantity
905600,,,EMERALDS,XIRECS,10008.0,5
909100,,,EMERALDS,XIRECS,9992.0,6
909400,,,EMERALDS,XIRECS,9992.0,4
915100,,,EMERALDS,XIRECS,9992.0,3
924600,,,EMERALDS,XIRECS,10008.0,4
928700,,,EMERALDS,XIRECS,10008.0,5
931900,,,EMERALDS,XIRECS,10008.0,3
940100,,,EMERALDS,XIRECS,10008.0,4
940900,,,EMERALDS,XIRECS,9992.0,6
941400,,,EMERALDS,XIRECS,10008.0,7
952000,,,EMERALDS,XIRECS,9992.0,6
954400,,,EMERALDS,XIRECS,10008.0,8
955600,,,EMERALDS,XIRECS,9992.0,3
968200,,,EMERALDS,XIRECS,10008.0,6
969600,,,EMERALDS,XIRECS,10008.0,6
972900,,,EMERALDS,XIRECS,9992.0,5
973400,,,EMERALDS,XIRECS,10008.0,8
979200,,,EMERALDS,XIRECS,10008.0,6
982900,,,EMERALDS,XIRECS,10008.0,6
983800,,,EMERALDS,XIRECS,10008.0,3
985600,,,EMERALDS,XIRECS,10008.0,6
